,x,y,type
662,15.031045,-9.604431,disadvantaged user
663,-9.084398,-100.26391,disadvantaged user
664,49.004814,6.265483,disadvantaged user
665,-7.8893332,-64.03185,disadvantaged user
666,59.123405,-10.88495,disadvantaged user
667,111.441864,7.501964,disadvantaged user
668,-56.49835,15.264828,disadvantaged user
669,-49.21976,26.458796,disadvantaged user
670,57.22838,-6.6173434,disadvantaged user
671,-48.95077,22.44156,disadvantaged user
672,7.739607,-55.236504,disadvantaged user
673,-32.329216,65.11033,disadvantaged user
674,-50.720505,25.817577,disadvantaged user
675,6.6665854,-16.540243,disadvantaged user
676,44.945065,14.366577,disadvantaged user
677,8.046176,-38.591415,disadvantaged user
678,5.1346073,-9.256638,disadvantaged user
679,10.2318325,-55.470478,disadvantaged user
680,11.738362,-3.313063,disadvantaged user
681,110.52892,13.07119,disadvantaged user
682,-23.504992,64.798294,disadvantaged user
683,-16.215519,2.2082415,disadvantaged user
684,8.427724,36.323696,disadvantaged user
685,-59.908337,41.07848,disadvantaged user
686,5.543605,-41.365562,disadvantaged user
687,-14.685485,95.04571,disadvantaged user
688,-5.9848166,-5.7375293,disadvantaged user
689,-30.298502,59.136536,disadvantaged user
690,8.089528,5.9085526,disadvantaged user
691,-14.355526,98.006065,disadvantaged user
692,-8.832471,85.0084,disadvantaged user
693,105.85106,0.4350755,disadvantaged user
694,62.943493,2.2173984,disadvantaged user
695,110.398384,18.537931,disadvantaged user
696,-7.7382975,-4.301004,disadvantaged user
697,-14.39546,64.5425,disadvantaged user
698,31.068403,-40.89861,disadvantaged user
699,14.86742,-34.956543,disadvantaged user
700,41.949303,4.358517,disadvantaged user
701,54.286423,10.269678,disadvantaged user
702,-53.89636,7.961415,disadvantaged user
703,-31.6851,53.286194,disadvantaged user
704,-25.369026,84.494286,disadvantaged user
705,-20.815704,-18.564552,disadvantaged user
706,-60.010086,41.01199,disadvantaged user
707,3.630975,-56.109947,disadvantaged user
708,-11.554548,65.94136,disadvantaged user
709,-59.21418,41.03421,disadvantaged user
710,79.609314,0.82392687,disadvantaged user
711,-21.302803,-85.42211,disadvantaged user
712,5.4861,-46.117046,disadvantaged user
713,-59.58009,40.892273,disadvantaged user
714,-17.9434,12.29977,disadvantaged user
715,-40.612125,8.264437,disadvantaged user
716,-37.873665,10.146935,disadvantaged user
717,113.68533,23.970512,disadvantaged user
718,100.90201,0.6862148,disadvantaged user
719,-8.065086,42.227337,disadvantaged user
720,-6.5993547,44.189568,disadvantaged user
721,112.17196,19.796778,disadvantaged user
722,-5.985448,-2.158853,disadvantaged user
723,85.16349,-4.4972653,disadvantaged user
724,49.724552,-1.5653101,disadvantaged user
725,4.7213445,-43.515007,disadvantaged user
726,0.23381704,-75.27545,disadvantaged user
727,-4.9971128,64.673546,disadvantaged user
728,54.938564,-2.872213,disadvantaged user
729,-21.179981,-8.189238,disadvantaged user
730,-54.130978,-2.7629228,disadvantaged user
731,30.994417,-32.26731,disadvantaged user
732,7.341286,-52.572292,disadvantaged user
733,-29.004276,-95.03443,disadvantaged user
734,-9.271501,-45.868378,disadvantaged user
735,34.249233,-45.87931,disadvantaged user
736,-19.916533,-1.7936482,disadvantaged user
737,-29.36048,-35.52378,disadvantaged user
738,-57.858936,17.650316,disadvantaged user
739,49.724552,-1.5653101,disadvantaged user
740,6.8864403,72.18173,disadvantaged user
741,96.36642,9.226193,disadvantaged user
742,-60.349277,41.506344,disadvantaged user
743,86.44363,-4.9079723,disadvantaged user
744,-46.62115,-55.658073,disadvantaged user
745,111.40264,18.338732,disadvantaged user
746,46.60497,-0.17225936,disadvantaged user
747,-25.42792,80.91448,disadvantaged user
748,-38.91279,-45.27607,disadvantaged user
749,22.506838,-38.5085,disadvantaged user
750,27.56385,-57.084774,disadvantaged user
751,39.159187,-7.8556514,disadvantaged user
752,-49.21976,26.458796,disadvantaged user
753,-19.715939,-66.04811,disadvantaged user
754,-0.7202037,29.628683,disadvantaged user
755,108.482185,14.500441,disadvantaged user
756,8.9905615,-20.066473,disadvantaged user
757,106.155174,7.6647067,disadvantaged user
758,-26.300528,79.20869,disadvantaged user
759,-12.843699,90.384415,disadvantaged user
760,9.395884,-39.523796,disadvantaged user
761,46.583157,-15.512054,disadvantaged user
762,38.1217,9.8756485,disadvantaged user
763,-18.859552,85.63689,disadvantaged user
764,8.693372,3.2873461,disadvantaged user
765,12.558587,15.062185,disadvantaged user
766,49.25025,-11.521175,disadvantaged user
767,-59.850895,41.06364,disadvantaged user
768,-46.83333,19.914345,disadvantaged user
769,16.373558,57.458614,disadvantaged user
770,-19.253132,-24.034176,disadvantaged user
771,-55.751488,0.21720906,disadvantaged user
772,-57.12755,-16.045889,disadvantaged user
773,-16.560644,96.26502,disadvantaged user
774,24.554228,12.854326,disadvantaged user
775,113.65414,19.190388,disadvantaged user
776,-0.45156735,68.88176,disadvantaged user
777,-30.32562,-95.501144,disadvantaged user
778,32.28931,18.143484,disadvantaged user
779,112.029274,11.908433,disadvantaged user
780,61.721115,11.976847,disadvantaged user
781,-9.050335,-100.00312,disadvantaged user
782,-52.306522,28.939867,disadvantaged user
783,13.619145,50.881794,disadvantaged user
784,-6.1095533,-33.884144,disadvantaged user
785,110.3612,19.450743,disadvantaged user
786,37.191776,5.770683,disadvantaged user
787,-30.253,49.487667,disadvantaged user
788,41.201633,-4.6019683,disadvantaged user
789,-37.38996,33.85185,disadvantaged user
790,36.311073,10.208856,disadvantaged user
791,-55.025616,21.288338,disadvantaged user
792,48.22986,-1.0681683,disadvantaged user
793,19.152142,-17.66107,disadvantaged user
794,-56.746788,-41.898235,disadvantaged user
795,-3.340877,-17.185946,disadvantaged user
796,6.935256,67.4639,disadvantaged user
797,-23.826904,-23.952868,disadvantaged user
798,39.741364,2.5564501,disadvantaged user
799,0.5099061,4.0138483,disadvantaged user
800,48.768635,-12.025334,disadvantaged user
801,-12.738725,-64.27942,disadvantaged user
802,24.182547,-18.894238,disadvantaged user
803,95.45345,3.0783179,disadvantaged user
804,-46.2249,1.7501855,disadvantaged user
805,113.65765,19.534414,disadvantaged user
806,5.541826,-46.46343,disadvantaged user
807,-14.913738,94.334595,disadvantaged user
808,7.686413,-3.4047809,disadvantaged user
809,101.5523,3.042485,disadvantaged user
810,33.389812,32.346436,disadvantaged user
811,-14.286914,28.357407,disadvantaged user
812,28.248215,-31.638304,disadvantaged user
813,-54.020718,18.900175,disadvantaged user
814,-24.459803,63.917103,disadvantaged user
815,6.749871,-54.50423,disadvantaged user
816,-5.066101,-56.241905,disadvantaged user
817,112.33872,26.869865,disadvantaged user
818,42.745583,-55.514824,disadvantaged user
819,22.425913,-58.294624,disadvantaged user
820,113.68533,23.970512,disadvantaged user
821,11.738362,-3.313063,disadvantaged user
822,16.373558,57.458614,disadvantaged user
823,-35.047043,-7.2445793,disadvantaged user
824,14.86742,-34.956543,disadvantaged user
825,-60.0252,41.06449,disadvantaged user
826,-54.020718,18.900175,disadvantaged user
827,91.44616,8.877333,disadvantaged user
828,-31.390518,13.256571,disadvantaged user
829,8.427724,36.323696,disadvantaged user
830,-41.87651,4.869892,disadvantaged user
831,17.701662,56.687817,disadvantaged user
832,31.041927,22.898222,disadvantaged user
833,-29.768002,-94.10901,disadvantaged user
834,5.175732,67.60873,disadvantaged user
835,-58.57532,13.85089,disadvantaged user
836,36.665424,13.597804,disadvantaged user
837,7.739607,-55.236504,disadvantaged user
838,-30.891142,-16.653572,disadvantaged user
839,-29.599813,-96.04271,disadvantaged user
840,34.290543,0.24667591,disadvantaged user
841,-18.022501,69.333626,disadvantaged user
842,-49.801044,53.320457,disadvantaged user
843,36.665424,13.597804,disadvantaged user
844,-34.85097,10.027243,disadvantaged user
845,108.909195,14.704502,disadvantaged user
846,28.023842,21.075218,disadvantaged user
847,-7.7346754,16.55051,disadvantaged user
848,-31.287687,26.192368,disadvantaged user
849,111.76546,26.366365,disadvantaged user
850,-26.026825,53.823753,disadvantaged user
851,-61.488144,11.480416,disadvantaged user
852,-9.050335,-100.00312,disadvantaged user
853,-11.671273,9.699316,disadvantaged user
854,47.452915,14.406764,disadvantaged user
855,111.10749,26.052671,disadvantaged user
856,37.743855,-62.663643,disadvantaged user
857,-9.142293,78.07162,disadvantaged user
858,12.28939,-27.038195,disadvantaged user
859,-27.245506,-93.00745,disadvantaged user
860,-34.43315,-9.716314,disadvantaged user
861,-34.404713,6.2426353,disadvantaged user
862,-5.3830304,42.634605,disadvantaged user
863,-46.83333,19.914345,disadvantaged user
864,105.79415,11.228761,disadvantaged user
865,-58.283108,7.0988383,disadvantaged user
866,-9.142293,78.07162,disadvantaged user
867,-11.554548,65.94136,disadvantaged user
868,-0.09808333,-48.170925,disadvantaged user
869,22.139544,-16.291626,disadvantaged user
870,-19.045868,31.408203,disadvantaged user
871,109.27397,7.1171503,disadvantaged user
872,-9.197428,2.1128457,disadvantaged user
873,15.92284,51.066917,disadvantaged user
874,-38.770706,-1.4135851,disadvantaged user
875,-19.517878,-5.8920536,disadvantaged user
876,-13.941962,97.78706,disadvantaged user
877,-28.275827,-94.68242,disadvantaged user
878,-22.301182,-17.493444,disadvantaged user
879,102.05505,2.6165814,disadvantaged user
880,-58.283108,7.0988383,disadvantaged user
881,106.16329,6.2489014,disadvantaged user
882,42.087738,-25.23685,disadvantaged user
883,-6.169446,8.937308,disadvantaged user
884,-44.368042,16.857155,disadvantaged user
885,9.395884,-39.523796,disadvantaged user
886,-17.418095,-79.89359,disadvantaged user
887,6.7059417,-36.35161,disadvantaged user
888,8.469473,-63.572952,disadvantaged user
889,-29.044191,68.055305,disadvantaged user
890,-37.38996,33.85185,disadvantaged user
891,6.9110537,-42.327,disadvantaged user
892,-52.08504,2.006358,disadvantaged user
893,-19.916533,-1.7936482,disadvantaged user
894,96.36642,9.226193,disadvantaged user
895,112.54706,15.818826,disadvantaged user
896,22.139544,-16.291626,disadvantaged user
897,27.890444,0.8204321,disadvantaged user
898,33.81838,1.0341266,disadvantaged user
899,-46.323895,13.657651,disadvantaged user
900,-14.39546,64.5425,disadvantaged user
901,32.684414,-34.020138,disadvantaged user
902,16.777395,4.4088645,disadvantaged user
903,112.55066,17.839125,disadvantaged user
904,-7.742056,83.08088,disadvantaged user
905,-20.919634,-23.53996,disadvantaged user
906,49.279808,-30.078772,disadvantaged user
907,8.089528,5.9085526,disadvantaged user
908,31.002455,-33.073067,disadvantaged user
909,20.865602,-52.749302,disadvantaged user
910,28.478636,1.8943276,disadvantaged user
911,-18.013783,69.675285,disadvantaged user
912,8.046176,-38.591415,disadvantaged user
913,34.290543,0.24667591,disadvantaged user
914,-25.407011,80.22027,disadvantaged user
915,-7.76122,-47.816246,disadvantaged user
916,6.7059417,-36.35161,disadvantaged user
917,-0.09808333,-48.170925,disadvantaged user
918,-63.85394,17.668009,disadvantaged user
919,-59.971527,40.89398,disadvantaged user
920,13.039314,-24.755245,disadvantaged user
921,-25.491062,68.53948,disadvantaged user
922,-27.245506,-93.00745,disadvantaged user
923,111.765175,13.028362,disadvantaged user
924,25.085218,21.412458,disadvantaged user
925,-30.233227,-96.03129,disadvantaged user
926,6.9110537,-42.327,disadvantaged user
927,32.438007,-58.42351,disadvantaged user
928,-55.292828,17.85016,disadvantaged user
929,35.785023,-12.558877,disadvantaged user
930,17.701662,56.687817,disadvantaged user
931,-31.287687,26.192368,disadvantaged user
932,30.923784,-4.1811366,disadvantaged user
933,108.96868,15.5513735,disadvantaged user
934,12.732337,-52.62265,disadvantaged user
935,-5.985448,-2.158853,disadvantaged user
936,38.11844,6.7748866,disadvantaged user
937,57.637127,2.3940883,disadvantaged user
938,-15.657268,85.394844,disadvantaged user
939,112.83269,21.570889,disadvantaged user
940,29.500067,-22.326054,disadvantaged user
941,-24.727697,40.410656,disadvantaged user
942,-18.859552,85.63689,disadvantaged user
943,106.290436,7.8402762,disadvantaged user
944,-29.599813,-96.04271,disadvantaged user
945,-3.6443343,-30.378239,disadvantaged user
946,-42.239918,15.219469,disadvantaged user
947,-46.2249,1.7501855,disadvantaged user
948,-13.498184,96.727554,disadvantaged user
949,-4.1335645,69.98259,disadvantaged user
950,-44.249123,4.2964034,disadvantaged user
951,-23.65399,-11.942458,disadvantaged user
952,-18.18397,91.14616,disadvantaged user
953,100.90201,0.6862148,disadvantaged user
954,13.95917,-41.199997,disadvantaged user
955,28.248215,-31.638304,disadvantaged user
956,21.367378,15.000487,disadvantaged user
957,-30.398275,-97.098335,disadvantaged user
958,27.239096,0.2036785,disadvantaged user
959,107.90843,8.49957,disadvantaged user
960,-16.152897,81.209236,disadvantaged user
961,74.8834,-2.6169372,disadvantaged user
962,-44.442158,32.03624,disadvantaged user
963,-24.30978,-4.546573,disadvantaged user
964,41.185165,-37.20367,disadvantaged user
965,110.83545,16.12954,disadvantaged user
966,-0.3984725,72.335396,disadvantaged user
967,74.43509,8.074944,disadvantaged user
968,-56.835957,16.438013,disadvantaged user
969,-30.09562,-96.991325,disadvantaged user
970,9.901119,-45.684147,disadvantaged user
971,-2.6596258,-35.842663,disadvantaged user
972,-25.20949,23.742289,disadvantaged user
973,106.45827,4.9597206,disadvantaged user
974,-61.488144,11.480416,disadvantaged user
975,105.79415,11.228761,disadvantaged user
976,112.83269,21.570889,disadvantaged user
977,112.9375,19.351576,disadvantaged user
978,11.233683,-51.229103,disadvantaged user
979,-5.6598945,-21.588562,disadvantaged user
980,-14.701694,89.93577,disadvantaged user
981,109.09854,14.541738,disadvantaged user
982,-3.4867277,59.90752,disadvantaged user
983,18.712788,-58.63288,disadvantaged user
984,-23.172775,76.06334,disadvantaged user
985,10.070932,-47.127193,disadvantaged user
986,12.28858,54.14807,disadvantaged user
987,31.041927,22.898222,disadvantaged user
988,-2.24732,-27.866533,disadvantaged user
989,-16.307596,41.77367,disadvantaged user
990,-59.696293,40.88509,disadvantaged user
991,108.807655,5.4979253,disadvantaged user
992,20.096468,61.97551,disadvantaged user
993,22.89058,-22.480377,disadvantaged user
994,27.09479,-2.1414878,disadvantaged user
995,-24.467773,54.193024,disadvantaged user
996,14.741077,-25.517195,disadvantaged user
997,12.876541,1.4736917,disadvantaged user
998,111.99884,20.98803,disadvantaged user
999,-54.151672,12.539857,disadvantaged user
1000,-13.566804,-37.488407,disadvantaged user
1001,112.56977,25.18312,disadvantaged user
1002,-59.85809,40.911266,disadvantaged user
1003,91.528755,8.91754,disadvantaged user
1004,-47.14539,5.5688705,disadvantaged user
1005,-34.32543,-9.683693,disadvantaged user
1006,-14.018521,42.93095,disadvantaged user
1007,49.25025,-11.521175,disadvantaged user
1008,42.506573,-10.449642,disadvantaged user
1009,-16.086819,98.06132,disadvantaged user
1010,-16.84949,96.09617,disadvantaged user
1011,93.64835,-0.2568123,disadvantaged user
1012,22.58471,9.454638,disadvantaged user
1013,-12.749455,-18.61764,disadvantaged user
1014,86.44363,-4.9079723,disadvantaged user
1015,113.954025,20.630219,disadvantaged user
1016,18.7307,-63.966763,disadvantaged user
1017,-41.27483,-44.661873,disadvantaged user
1018,-44.342052,33.257076,disadvantaged user
1019,109.854324,9.388927,disadvantaged user
1020,-5.959176,-9.517142,disadvantaged user
1021,-25.407011,80.22027,disadvantaged user
1022,-30.87584,-95.70996,disadvantaged user
1023,77.37834,10.235817,disadvantaged user
1024,26.297907,11.995786,disadvantaged user
1025,-15.657268,85.394844,disadvantaged user
1026,-41.854992,-31.365995,disadvantaged user
1027,-7.8203645,19.266882,disadvantaged user
1028,18.134018,61.317085,disadvantaged user
1029,21.72487,-35.223347,disadvantaged user
1030,-19.784286,-28.95609,disadvantaged user
1031,109.5268,17.791521,disadvantaged user
1032,-42.917553,39.518547,disadvantaged user
1033,-52.398106,7.610647,disadvantaged user
1034,-30.298502,59.136536,disadvantaged user
1035,47.452915,14.406764,disadvantaged user
1036,27.419395,-2.7630408,disadvantaged user
1037,-7.550279,69.91916,disadvantaged user
1038,-14.328031,45.024384,disadvantaged user
1039,-55.6422,7.0196104,disadvantaged user
1040,20.11674,2.9776883,disadvantaged user
1041,-36.762753,38.0615,disadvantaged user
1042,18.949713,-0.5022169,disadvantaged user
1043,113.43373,16.337656,disadvantaged user
1044,-31.113697,42.52595,disadvantaged user
1045,107.68321,12.768353,disadvantaged user
1046,-17.884436,-38.552605,disadvantaged user
1047,30.923784,-4.1811366,disadvantaged user
1048,10.9211445,32.306946,disadvantaged user
1049,10.939102,15.554377,disadvantaged user
1050,-14.355526,98.006065,disadvantaged user
1051,111.62403,23.979176,disadvantaged user
1052,35.785023,-12.558877,disadvantaged user
1053,111.39357,20.91607,disadvantaged user
1054,-58.57532,13.85089,disadvantaged user
1055,44.945065,14.366577,disadvantaged user
1056,-7.989994,32.098324,disadvantaged user
1057,17.002045,19.527172,disadvantaged user
1058,-44.120495,1.1277342,disadvantaged user
1059,19.843956,1.5234526,disadvantaged user
1060,-24.272732,21.099537,disadvantaged user
1061,-26.300528,79.20869,disadvantaged user
1062,-14.838424,96.48697,disadvantaged user
1063,37.191776,5.770683,disadvantaged user
1064,-13.683388,96.451706,disadvantaged user
1065,-59.90056,41.024506,disadvantaged user
1066,29.92617,14.660281,disadvantaged user
1067,45.722157,19.21879,disadvantaged user
1068,-0.9807447,46.03553,disadvantaged user
1069,-15.131615,-10.422626,disadvantaged user
1070,11.693636,43.19382,disadvantaged user
1071,90.09743,-3.1766589,disadvantaged user
1072,-25.42792,80.91448,disadvantaged user
1073,114.41303,17.181479,disadvantaged user
1074,35.24815,25.643602,disadvantaged user
1075,-17.884436,-38.552605,disadvantaged user
1076,109.784035,19.577116,disadvantaged user
1077,57.22838,-6.6173434,disadvantaged user
1078,16.484158,61.421955,disadvantaged user
1079,109.24437,9.524331,disadvantaged user
1080,14.432944,-77.811966,disadvantaged user
1081,41.10784,28.888578,disadvantaged user
1082,22.635517,-2.053188,disadvantaged user
1083,14.837925,57.198597,disadvantaged user
1084,-16.913792,97.59102,disadvantaged user
1085,-16.105608,-40.675556,disadvantaged user
1086,15.660128,3.7211657,disadvantaged user
1087,-9.893059,-21.372467,disadvantaged user
1088,-37.692863,-56.971706,disadvantaged user
1089,112.94296,22.615585,disadvantaged user
1090,-14.685485,95.04571,disadvantaged user
1091,89.05711,-3.094822,disadvantaged user
1092,-17.242496,-19.420454,disadvantaged user
1093,-17.44642,83.09296,disadvantaged user
1094,110.398384,18.537931,disadvantaged user
1095,78.48861,10.537053,disadvantaged user
1096,-29.699709,-95.40387,disadvantaged user
1097,-22.917698,-39.809017,disadvantaged user
1098,-12.669474,-62.323677,disadvantaged user
1099,-17.418095,-79.89359,disadvantaged user
1100,-56.47493,-2.0923953,disadvantaged user
1101,107.53384,15.294936,disadvantaged user
1102,-12.130294,88.770386,disadvantaged user
1103,46.09263,-18.124477,disadvantaged user
1104,-29.535711,-95.10224,disadvantaged user
1105,6.419016,-37.03551,disadvantaged user
1106,-0.6997541,-59.622673,disadvantaged user
1107,15.2853365,39.87939,disadvantaged user
1108,25.40802,-19.956371,disadvantaged user
1109,-40.36451,25.6091,disadvantaged user
1110,12.325139,-32.34022,disadvantaged user
1111,10.160318,73.57651,disadvantaged user
1112,-43.77204,0.20167881,disadvantaged user
1113,-2.5100205,-42.46406,disadvantaged user
1114,17.623924,3.1908278,disadvantaged user
1115,63.907196,3.516627,disadvantaged user
1116,-12.843699,90.384415,disadvantaged user
1117,-6.1095533,-33.884144,disadvantaged user
1118,20.865602,-52.749302,disadvantaged user
1119,-14.816047,-24.867035,disadvantaged user
1120,17.267738,54.61123,disadvantaged user
1121,-18.695782,89.99103,disadvantaged user
1122,-34.837234,-11.4908905,disadvantaged user
1123,8.550079,74.60554,disadvantaged user
1124,6.4435143,-41.409134,disadvantaged user
1125,96.484344,9.238682,disadvantaged user
1126,-30.398275,-97.098335,disadvantaged user
1127,-44.120495,1.1277342,disadvantaged user
1128,16.392214,-2.3627036,disadvantaged user
1129,-41.87651,4.869892,disadvantaged user
1130,-18.022501,69.333626,disadvantaged user
1131,111.497604,19.315695,disadvantaged user
1132,111.765175,13.028362,disadvantaged user
1133,-58.539642,13.446145,disadvantaged user
1134,-45.08722,30.571459,disadvantaged user
1135,113.149895,22.987793,disadvantaged user
1136,10.939102,15.554377,disadvantaged user
1137,-17.268755,92.456665,disadvantaged user
1138,36.763126,-30.846264,disadvantaged user
1139,-68.317245,-6.0160437,disadvantaged user
1140,112.826065,22.462145,disadvantaged user
1141,-39.828953,-25.679613,disadvantaged user
1142,-52.75245,-12.176141,disadvantaged user
1143,-57.466873,-40.49594,disadvantaged user
1144,-15.3858185,97.89853,disadvantaged user
1145,-34.43315,-9.716314,disadvantaged user
1146,30.782152,-32.85387,disadvantaged user
1147,110.9217,20.099691,disadvantaged user
1148,3.2767508,34.542667,disadvantaged user
1149,-62.001297,7.7687016,disadvantaged user
1150,-31.014341,-95.54168,disadvantaged user
1151,13.693264,-52.90377,disadvantaged user
1152,-21.302803,-85.42211,disadvantaged user
1153,6.9179697,-54.321964,disadvantaged user
1154,-12.023671,0.029907554,disadvantaged user
1155,-53.15542,-19.62232,disadvantaged user
1156,-28.0869,-89.06457,disadvantaged user
1157,-24.540281,11.755997,disadvantaged user
1158,46.982243,-56.577255,disadvantaged user
1159,112.182625,25.697233,disadvantaged user
1160,-17.44642,83.09296,disadvantaged user
1161,-41.478943,13.529722,disadvantaged user
1162,-14.286914,28.357407,disadvantaged user
1163,113.26928,20.836657,disadvantaged user
1164,8.05555,-3.830896,disadvantaged user
1165,16.143631,-29.652296,disadvantaged user
1166,13.227692,-2.5685863,disadvantaged user
1167,79.609314,0.82392687,disadvantaged user
1168,43.898525,-58.60179,disadvantaged user
1169,42.745583,-55.514824,disadvantaged user
1170,12.18692,8.9285,disadvantaged user
1171,-54.856773,38.574497,disadvantaged user
1172,6.215643,24.19637,disadvantaged user
1173,15.333411,63.712864,disadvantaged user
1174,18.712788,-58.63288,disadvantaged user
1175,-29.454405,-77.180084,disadvantaged user
1176,78.41087,-4.8243895,disadvantaged user
1177,-29.38761,-5.262448,disadvantaged user
1178,3.9399045,-42.928406,disadvantaged user
1179,110.45876,20.63118,disadvantaged user
1180,-48.95077,22.44156,disadvantaged user
1181,-9.271501,-45.868378,disadvantaged user
1182,96.380005,2.2984395,disadvantaged user
1183,111.39677,13.168311,disadvantaged user
1184,7.3937435,-2.1586297,disadvantaged user
1185,-30.750835,-96.03709,disadvantaged user
1186,-7.8203645,19.266882,disadvantaged user
1187,-24.99476,48.321114,disadvantaged user
1188,-30.233227,-96.03129,disadvantaged user
1189,-29.85612,64.54069,disadvantaged user
1190,10.160318,73.57651,disadvantaged user
1191,11.693636,43.19382,disadvantaged user
1192,25.11087,-31.161886,disadvantaged user
1193,-28.435198,-15.1832485,disadvantaged user
1194,16.451376,-16.663034,disadvantaged user
1195,-27.057741,-93.775635,disadvantaged user
1196,91.44616,8.877333,disadvantaged user
1197,27.95435,-66.01366,disadvantaged user
1198,57.425167,0.6915657,disadvantaged user
1199,4.7718644,-40.651104,disadvantaged user
1200,14.837925,57.198597,disadvantaged user
1201,27.668068,-39.701332,disadvantaged user
1202,0.5099061,4.0138483,disadvantaged user
1203,-7.7936997,60.764595,disadvantaged user
1204,65.12286,3.5050962,disadvantaged user
1205,-30.87584,-95.70996,disadvantaged user
1206,8.161465,74.13519,disadvantaged user
1207,-28.715052,62.477688,disadvantaged user
1208,-0.47813627,4.902484,disadvantaged user
1209,-0.47813627,4.902484,disadvantaged user
1210,-18.501802,-7.7805,disadvantaged user
1211,42.087738,-25.23685,disadvantaged user
1212,110.489456,10.854357,disadvantaged user
1213,-57.152462,14.473845,disadvantaged user
1214,7.75224,-1.8233618,disadvantaged user
1215,-7.6785827,-97.9616,disadvantaged user
1216,11.466952,-38.879326,disadvantaged user
1217,-18.646328,49.02868,disadvantaged user
1218,30.887428,-45.530293,disadvantaged user
1219,-3.168654,40.222748,disadvantaged user
1220,-29.768002,-94.10901,disadvantaged user
1221,-21.015461,-29.044065,disadvantaged user
1222,27.668068,-39.701332,disadvantaged user
1223,-53.18894,-16.49728,disadvantaged user
1224,2.1346273,68.38308,disadvantaged user
1225,-43.024094,28.168072,disadvantaged user
1226,-17.994513,92.63155,disadvantaged user
1227,9.836115,-21.258835,disadvantaged user
1228,-8.065086,42.227337,disadvantaged user
1229,3.2767508,34.542667,disadvantaged user
1230,2.24494,22.460161,disadvantaged user
1231,-17.79857,-42.400146,disadvantaged user
1232,11.435709,-11.862259,disadvantaged user
1233,110.489456,10.854357,disadvantaged user
1234,18.16932,-67.343346,disadvantaged user
1235,-60.349277,41.506344,disadvantaged user
1236,7.626962,56.905014,disadvantaged user
1237,-13.925307,97.44035,disadvantaged user
1238,21.12062,-72.62146,disadvantaged user
1239,-46.929432,35.422348,disadvantaged user
1240,12.763697,-18.264923,disadvantaged user
1241,63.66616,8.7348385,disadvantaged user
1242,34.18654,-5.8242044,disadvantaged user
1243,-15.044817,-37.132305,disadvantaged user
1244,10.070932,-47.127193,disadvantaged user
1245,112.67826,18.981453,disadvantaged user
1246,4.7473354,-44.68287,disadvantaged user
1247,41.949303,4.358517,disadvantaged user
1248,-3.16227,-34.53909,disadvantaged user
1249,110.39588,11.145551,disadvantaged user
1250,9.207373,73.749664,disadvantaged user
1251,-8.565403,-54.081486,disadvantaged user
1252,90.09743,-3.1766589,disadvantaged user
1253,91.83274,1.8958435,disadvantaged user
1254,109.24437,9.524331,disadvantaged user
1255,-13.566804,-37.488407,disadvantaged user
1256,-14.0882225,97.40754,disadvantaged user
1257,112.87966,20.838224,disadvantaged user
1258,34.249233,-45.87931,disadvantaged user
1259,-43.764877,-5.51987,disadvantaged user
1260,-19.050615,25.168907,disadvantaged user
1261,112.2164,23.475712,disadvantaged user
1262,4.0150843,-74.69871,disadvantaged user
1263,13.732506,-44.77535,disadvantaged user
1264,27.155676,-4.222241,disadvantaged user
1265,113.01102,27.070353,disadvantaged user
1266,111.196075,30.092928,disadvantaged user
1267,109.876,17.923342,disadvantaged user
1268,13.36663,-23.742458,disadvantaged user
1269,10.9211445,32.306946,disadvantaged user
1270,-28.275827,-94.68242,disadvantaged user
1271,11.435709,-11.862259,disadvantaged user
1272,30.027418,-43.592834,disadvantaged user
1273,-56.47493,-2.0923953,disadvantaged user
1274,107.194016,10.414038,disadvantaged user
1275,9.376273,-55.351814,disadvantaged user
1276,-13.23372,-98.10202,disadvantaged user
1277,-28.665686,46.025906,disadvantaged user
1278,101.5523,3.042485,disadvantaged user
1279,0.17469399,-44.761696,disadvantaged user
1280,2.3660092,13.186218,disadvantaged user
1281,-17.242496,-19.420454,disadvantaged user
1282,24.232805,-3.069774,disadvantaged user
1283,113.182045,25.244198,disadvantaged user
1284,-0.6013168,-1.3679844,disadvantaged user
1285,-0.6013168,-1.3679844,disadvantaged user
1286,-22.479538,-35.92501,disadvantaged user
1287,-18.654398,-7.5093,disadvantaged user
1288,46.09263,-18.124477,disadvantaged user
1289,-1.0922706,-54.398945,disadvantaged user
1290,-26.704473,8.240488,disadvantaged user
1291,11.34944,-47.892967,disadvantaged user
1292,49.66268,-19.212202,disadvantaged user
1293,-55.292828,17.85016,disadvantaged user
1294,-6.3371496,34.476036,disadvantaged user
1295,-29.043919,-95.039444,disadvantaged user
1296,-0.14166547,2.5716598,disadvantaged user
1297,114.3835,20.791248,disadvantaged user
1298,113.149895,22.987793,disadvantaged user
1299,-39.64378,22.039665,disadvantaged user
1300,16.664255,-30.528399,disadvantaged user
1301,-14.252397,86.62128,disadvantaged user
1302,89.05711,-3.094822,disadvantaged user
1303,-51.72179,13.133261,disadvantaged user
1304,7.9103,-71.80172,disadvantaged user
1305,107.983925,14.40757,disadvantaged user
1306,107.53384,15.294936,disadvantaged user
1307,43.898525,-58.60179,disadvantaged user
1308,-56.80869,11.148771,disadvantaged user
